,,,Healthy.T2.004,Healthy.T2.010,Healthy.T3.014,Healthy.T3.015,Healthy.T3.017,Healthy.T3.019,Healthy.T2.033,Unhealthy.T2.012,Unhealthy.T3.018,Unhealthy.T3.022,Unhealthy.T3.044,Unhealthy.T3.051,Unhealthy.T3.052,Unhealthy.T3.053,AVEUNHEALTHY
Ruminococcaceae;g,NA;s,sp35036,0,0,0,0,0,0,0,0,0,0.0004683909308,0.0002220857774,0.0003650767574,0,0,0.0001507933522
Ruminococcaceae;g,NA;s,sp35037,0,0,0,0,0.001651453279,0,0,0,0,0.0008343213455,0.0001959580389,0.01223007137,0,0,0.001894335822
Ruminococcaceae;g,NA;s,sp35038-sp35044,0,0.0003514423781,0,0,0,0,0,0,0,0.000922144645,0.008034279593,0.01153642553,0,0,0.002927549967
Ruminococcaceae;g,NA;s,sp35046,0,0.0001269097476,0.0004394348867,0,0.001591400432,0,0,0,0,0.0006147630967,0.003396606007,0.001916652976,0,0,0.0008468602971
Ruminococcaceae;g,NA;s,sp35056,0,0.0007126470445,0,0.001355991514,0.001561374009,0,0,0,0,0.0008928702118,0.001267195318,0.006899950715,0.0002463605823,0,0.001329482404
Ruminococcaceae;g,NA;s,sp35057,0,0,0,0,0,0,0,0,0,0,0,0.00171586076,0,0,0.0002451229657
Ruminococcaceae;g,NA;s,sp35059,0,0.0005954995851,0.0006152088414,0.0006123832644,0,0,0,0,0,0,0.002834859629,0,0,0,0.000404979947
Ruminococcaceae;g,NA;s,sp35067,0,0.0003612046664,0,0,0.0003302906558,0,0,0,0,0.0009367818616,0.001214939841,0.0005841228118,0,0,0.0003908349306
Ruminococcaceae;g,NA;s,sp35073,0,0.0001073851711,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae;g,NA;s,sp35076,0,0,0,0,0,0,0,0,0,0,0,0.0006206304876,0,0,0.00008866149822
Ruminococcaceae;g,NA;s,sp35094,0,0,0,0,0,0,0,0,0,0,0.0004180438162,0.0005476151361,0,0,0.0001379512789
Ruminococcaceae;g,NA;s,sp35100,0,0.0001073851711,0,0,0,0,0,0,0,0.0002634698986,0.0004441715547,0.0009857072449,0,0,0.0002419069569
Ruminococcaceae;g,NA;s,sp35124,0,0,0,0,0,0,0,0,0,0,0.0009405985865,0,0,0,0.0001343712266
Ruminococcaceae;g,NA;s,sp35125,0,0,0.0004614066311,0.0002405791396,0.0009007926976,0,0,0,0,0.0005562142303,0.003370478268,0.006607889309,0,0,0.001504940258
Ruminococcaceae;g,NA;s,sp35138,0,0.0008590813687,0,0,0,0,0,0,0,0.002868894451,0.001018981802,0,0,0,0.0005554108933
Ruminococcaceae;g,NA;s,sp35147-sp35148,0,0,0,0,0.000600528465,0,0.0001703124168,0,0,0.0003073815483,0.0003527244699,0.0003103152438,0,0,0.0001386316089
Ruminococcaceae;g,NA;s,sp35168,0,0,0,0,0,0,0,0,0,0,0.0002220857774,0,0,0,0.00003172653962
Ruminococcaceae;g,NA;s,sp35209,0,0,0,0,0,0,0,0,0,0,0.001214939841,0,0,0,0.0001735628344
Ruminococcaceae;g,NA;s,sp35259,0,0,0,0,0,0,0,0,0,0,0.0001698303003,0,0,0,0.00002426147148
Ruminococcaceae;g,NA;s,sp35297,0,0.0001366720359,0.004658009799,0.002055858102,0.000600528465,0.003004663956,0.0009047847145,0.001063388318,0.0009694457445,0.000673311963,0.01059479797,0.0004928536225,0.01072788354,0.006121369373,0.004377578647
Ruminococcaceae;g,NA;s,sp35363,0,0.0001464343242,0,0,0,0,0,0,0,0,0,0.00162459157,0,0,0.0002320845101
Ruminococcaceae;g,NA;s,sp35375-sp35382-sp35432,0,0,0,0.0007217374188,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae;g,NA;s,sp35401,0,0.0001269097476,0,0,0,0,0,0,0,0.001068516811,0,0.0002190460544,0,0,0.0001839375522
Ruminococcaceae;g,NA;s,sp35424,0,0,0,0,0,0,0,0,0,0,0,0.008195973203,0,0,0.001170853315
Ruminococcaceae;g,NA;s,sp35472,0,0.0006833601796,0,0.01673118562,0,0,0,0,0,0,0,0.0486829856,0,0,0.006954712228
Ruminococcaceae;g,NA;s,sp35473,0,0.0004393029726,0,0.01530958161,0,0,0,0,0,0.007640627058,0,0.006461858606,0,0,0.002014640809
Ruminococcaceae;g,NA;s,sp35487,0,0.002108654269,0,0,0.004624069181,0,0,0,0,0.0006147630967,0.002678093198,0,0,0,0.000470408042
Ruminococcaceae;g,NA;s,sp35604,0,0,0,0,0,0,0,0,0,0.0006001258801,0.03034736828,0,0,0,0.004421070595
Ruminococcaceae;g,NA;s,sp35665,0,0,0,0.004636616145,0.004954359837,0,0.001766991325,0,0,0,0,0.01922129128,0,0,0.002745898754
Ruminococcaceae;g,NA;s,sp35667,0,0.001698638161,0,0,0,0,0,0,0,0.001346623926,0,0,0,0,0.0001923748466
Ruminococcaceae;g,NA;s,sp35669,0,0,0,0,0.01017895748,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae;g,NA;s,sp35690,0,0.0004197783961,0.002372948388,0.001093541544,0.000600528465,0.0002541258072,0.0009154292405,0.0002852993049,0,0.0003512931981,0.004441715547,0,0.0007614781635,0.0005290072298,0.0009098276348
Ruminococcaceae;g,NA;s,sp35700,0,0,0,0.0002624499705,0,0,0,0,0,0,0.0005225547703,0,0,0,0.00007465068147
Ruminococcaceae;g,NA;s,sp35758,0,0,0,0,0,0,0,0,0,0,0.0005225547703,0,0,0,0.00007465068147
Ruminococcaceae;g,NA;s,sp35770,0,0,0.0003954913981,0,0.0003903435023,0,0,0.001037452018,0,0,0.0002090219081,0,0,0,0.0001780677037
Ruminococcaceae;g,NA;s,sp35784,0,0,0,0,0.000360317079,0,0,0,0,0,0.0003265967314,0.0003285690816,0,0,0.00009359511615
Ruminococcaceae;g,NA;s,sp35829,0,0.000488114414,0.0009667567508,0.0002843208013,0.0007506605813,0,0.000415136516,0,0,0.0002927443317,0.0002351496466,0.0002372998923,0.0003807390817,0,0.0001637047075
Ruminococcaceae;g,NA;s,sp35834,0,0,0.0009667567508,0,0.000360317079,0,0.0003832029379,0,0,0,0,0,0,0,0
Ruminococcaceae;g,NA;s,sp35859,0,0,0,0,0,0,0.001479589121,0,0,0,0,0,0,0,0
Ruminococcaceae;g,NA;s,sp35860,0,0,0,0,0.004383857795,0,0,0,0,0.000848958562,0,0,0,0,0.0001212797946
Ruminococcaceae;g,NA;s,sp35896,0,0,0,0,0,0,0,0,0,0,0,0.0007301535148,0,0,0.000104307645
Ruminococcaceae;g,Oscillospira;s,sp34659,0,0,0,0,0,0,0,0,0,0,0.0001698303003,0,0,0,0.00002426147148
Ruminococcaceae;g,Oscillospira;s,sp34659-sp35880,0,0,0,0,0,0,0.0008622066103,0,0,0,0,0,0,0,0
Ruminococcaceae;g,Oscillospira;s,sp34661,0,0,0,0,0,0,0.000202245995,0,0,0,0,0,0,0,0
Ruminococcaceae;g,Pseudoflavonifractor;s,capillosus,0,0,0,0,0,0,0,0,0,0,0.0001437025618,0,0,0,0.0000205289374
Ruminococcaceae;g,Ruminiclostridium;s,sp34909,0,0.002303900034,0.003757168282,0.005205257748,0.001951717511,0.009073786176,0.001287987652,0,0.001470883199,0.003908136829,0.004258821378,0.00359600606,0.03354983203,0.01450991259,0.00875622744
Ruminococcaceae;g,Ruminiclostridium;s,sp34921,0,0,0,0.0002405791396,0,0,0,0,0,0,0.0002220857774,0,0,0,0.00003172653962
Ruminococcaceae;g,Ruminiclostridium;s,sp34921-sp34937,0,0.0005174012789,0,0,0,0,0,0,0,0,0.0004964270318,0,0,0,0.00007091814739
Ruminococcaceae;g,Ruminiclostridium;s,sp34934,0,0,0,0,0,0,0,0,0,0,0.0005356186395,0,0,0,0.0000765169485
Ruminococcaceae;g,Ruminiclostridium;s,sp34937,0,0.001903646215,0,0,0,0,0.005407419235,0,0,0.001449084442,0.002769540282,0,0,0,0.0006026606749
Ruminococcaceae;g,Ruminiclostridium;s,sp34945,0,0.0004685898375,0,0,0.0005705020418,0,0,0,0,0,0.001802813957,0,0,0,0.0002575448511
Ruminococcaceae;g,Ruminiclostridium;s,sp34949,0,0,0,0.000349933294,0.000360317079,0,0.0003832029379,0.0001685859529,0,0,0.0001437025618,0.005731705091,0,0,0.000863427658
Ruminococcaceae;g,Ruminiclostridium;s,sp34950,0,0,0,0,0,0,0,0,0,0,0.0006531934628,0,0.0007390817469,0.001486258407,0.0004112190882
Ruminococcaceae;g,Ruminococcus;s,bromii,0,0.05151559526,0.01153516578,0.01465345668,0.004473937065,0,0.01093192826,0,0,0,0.02849229885,0.03497435336,0,0,0.009066664601
Ruminococcaceae;g,Subdoligranulum;s,sp35580-sp35585,0,0.004949480158,0,0,0.03963487869,0,0,0,0,0.01469576545,0.0149581303,0.008177719366,0,0,0.005404516445
Ruminococcaceae;g,Subdoligranulum;s,sp35580-sp35585-variabile,0,0.0008395567921,0,0,0.00120105693,0,0.001809569429,0,0,0.0007757724791,0.0006009379858,0.002938867897,0,0,0.0006165111946
Ruminococcaceae;g,Subdoligranulum;s,sp35582,0,0.01783570069,0,0,0.01666466491,0.006487682373,0.005130661557,0,0,0.002283405788,0.00509490901,0.004654728657,0,0,0.001719006208
Ruminococcaceae;g,Subdoligranulum;s,sp35590,0,0,0.001098587217,0.0004592874483,0,0,0.0005535153547,0.0004279489574,0.0007354415993,0,0.0007185128091,0,0,0.0005290072298,0.0003444157994
Erysipelotrichaceae;g,*Stoquefichus;s,sp36595,0,0,0,0,0,0,0.001649901538,0.009388940761,0,0,0,0,0,0.01448472177,0.003410523218
Erysipelotrichaceae;g,Catenibacterium;s,mitsuokai,0,0.02470835164,0,0,0.03456041316,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae;g,Erysipelatoclostridium;s,ramosum,0.01453657121,0,0.000263660932,0,0,0.001464960536,0.003906541061,0.01985423799,0,0,0,0,0.001298992161,0.007809154344,0.0041374835
Erysipelotrichaceae;g,Erysipelatoclostridium;s,sp36616,0.0008344620743,0.0004978767023,0.001516050359,0.001312249852,0.0007506605813,0,0.002565330779,0.0006613756614,0,0,0.0006270657243,0.0002555537302,0.0006047032475,0,0.0003069569091
Erysipelotrichaceae;g,Faecalitalea;s,cylindroides,0,0,0,0,0,0,0.0005748044068,0.006782342567,0,0,0,0,0,0.000755724614,0.00107686674
Erysipelotrichaceae;g,Faecalitalea;s,sp36732,0,0,0.03535253664,0.000349933294,0.0007206341581,0.00110619469,0.001309276704,0,0,0,0.0004833631625,0,0.001522956327,0.01103357936,0.001862842693
Erysipelotrichaceae;g,Faecalitalea;s,sp36732-sp36740,0,0,0.006767297256,0,0,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae;g,Holdemanella;s,sp36738,0,0,0,0,0,0,0,0,0,0.01548617515,0,0.01887446836,0,0,0.004908663358
Erysipelotrichaceae;g,Holdemania;s,massiliensis,0,0,0,0,0,0,0.0001490233647,0,0,0,0.0006401295936,0,0,0,0.0000914470848
Erysipelotrichaceae;g,NA;s,sp36686-sp36689,0,0.002665104701,0.03423197768,0.0195525228,0,0.01731045205,0,0,0.01320451962,0.0156179101,0.0132990189,0.007575342716,0.05160134379,0,0.01447116216
Erysipelotrichaceae;g,NA;s,sp36687,0,0.0001464343242,0,0,0,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae;g,NA;s,sp36741,0.0178744195,0,0.0002416891877,0,0,0.0003587658455,0.001394432913,0.003371719058,0.001002874908,0,0.00105817341,0,0.0008734602464,0,0.0009008896603
Erysipelotrichaceae;g,Turicibacter;s,sanguinis,0,0.00215746571,0.0007250675631,0,0,0,0.0008515620842,0.001659923229,0,0,0.0003265967314,0.0007666611905,0.0002687569989,0,0.0004317054499
Acidaminococcaceae;g,Acidaminococcus;s,fermentans,0,0.001386244936,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidaminococcaceae;g,Megamonas;s,funiformis,0,0.02269732025,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidaminococcaceae;g,Phascolarctobacterium;s,sp36826-sp36829,0,0,0,0.001859020624,0.01996757146,0.005770150682,0.01232636117,0.03051405747,0.01216821555,0,0.01026820124,0.006826935363,0,0.005793888707,0.009367328333
Acidaminococcaceae;g,Phascolarctobacterium;s,sp36827,0,0,0,0,0,0.005276847644,0,0,0,0,0,0,0,0,0
Acidaminococcaceae;g,Phascolarctobacterium;s,succinatutens,0,0,0,0,0,0,0,0,0,0.01427128617,0,0,0,0,0.002038755167
Veillonellaceae;g,Allisonella;s,histaminiformans,0,0.0009274173866,0.0004833783754,0,0.00120105693,0,0,0,0,0,0.0001437025618,0,0,0,0.0000205289374
Veillonellaceae;g,Dialister;s,invisus,0.001427051084,0,0,0,0,0,0,0,0,0,0,0,0.004748040314,0,0.0006782914734
Veillonellaceae;g,Dialister;s,succinatiphilus,0,0.009684189974,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Megasphaera;s,sp36946,0,0,0.008261375871,0,0.0103290896,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Megasphaera;s,sp36947,0.0002176857585,0,0,0,0,0.001763932074,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Megasphaera;s,sp36956,0,0.01138282813,0,0,0.001831611818,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Mitsuokella;s,multacida,0,0,0,0,0.005885178957,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Mitsuokella;s,sp36963,0,0,0,0,0.0006605813116,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,NA;s,sp37219,0.001874516254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Veillonella;s,atypica,0,0,0.000263660932,0,0,0.001001554652,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Veillonella;s,denticariosi,0,0,0,0,0,0.0004634058838,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Veillonella;s,denticariosi-parvula-tobetsuensis,0.002672697368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Veillonella;s,parvula,0.008126934985,0,0.003098015951,0,0,0.001719086343,0,0,0,0,0,0,0.002194848824,0,0.000313549832
Veillonellaceae;g,Veillonella;s,sp37190,0.0001693111455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonellaceae;g,Veillonella;s,tobetsuensis,0,0,0,0,0,0.00043350873,0,0,0,0,0,0,0,0,0
Fusobacteriaceae;g,Fusobacterium;s,mortiferum,0,0,0,0,0,0,0,0,0.01825232333,0,0,0,0,0.008035871728,0.003755456436
Fusobacteriaceae;g,Fusobacterium;s,varium,0,0,0.001362248149,0,0,0,0.01029325669,0.003631082062,0,0,0,0,0,0.0003022898456,0.0005619102726
Rhizobiaceae;g,Ensifer;s,kostiensis-saheli-terangae,0,0.0001561966125,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodospirillaceae;g,Thalassospira;s,sp46265,0,0,0,0,0,0,0.001085741657,0,0,0,0,0,0,0,0
Sphingomonadaceae;g,Zymomonas;s,mobilis,0.000145123839,0,0.0003076044207,0,0,0,0,0,0,0,0.0001437025618,0.0002372998923,0,0,0.00005442892202
Alcaligenaceae;g,Parasutterella;s,excrementihominis,0,0.0005076389906,0.005998286204,0.00275572469,0,0.01351351351,0,0.02229225023,0.0005682957812,0.007582078192,0,0,0,0,0.004348946315
Alcaligenaceae;g,Parasutterella;s,sp48235,0,0,0,0,0,0,0.01083612752,0,0,0,0,0,0,0,0
Alcaligenaceae;g,Sutterella;s,sp48268,0,0,0,0,0.002972615902,0,0,0,0,0,0,0,0,0,0
Alcaligenaceae;g,Sutterella;s,sp48272,0,0,0,0,0.0006605813116,0,0,0,0,0,0.006309848851,0,0,0,0.0009014069787
Alcaligenaceae;g,Sutterella;s,sp48277,0.01157362616,0,0,0,0,0,0,0,0,0,0,0,0.002575587906,0,0.0003679411294
Alcaligenaceae;g,Sutterella;s,stercoricanis,0,0,0,0,0,0,0,0,0,0,0,0.0003650767574,0,0,0.00005215382248
Alcaligenaceae;g,Sutterella;s,wadsworthensis,0,0.008707961146,0,0,0,0,0,0,0.009025874173,0,0,0.004892028549,0,0,0.001988271817
Oxalobacteraceae;g,Oxalobacter;s,formigenes,0,0,0,0,0,0,0,0,0,0,0,0.0002555537302,0,0,0.00003650767574
Desulfovibrionaceae;g,Bilophila;s,wadsworthia,0.003482972136,0.001718162737,0,0.0008967040658,0,0.0009118631906,0.01148544361,0.00176366843,0.002941766397,0.00240050352,0.003723202738,0.001387291678,0,0.0011083961,0.001903546981
Desulfovibrionaceae;g,Desulfovibrio;s,piger,0,0.003533948357,0,0,0,0,0,0,0,0,0,0.003486483033,0,0,0.0004980690047
Desulfovibrionaceae;g,Desulfovibrio;s,sp52566,0,0,0,0,0,0,0,0,0,0,0.0004702992932,0,0,0,0.00006718561332
Desulfovibrionaceae;g,Desulfovibrio;s,sp52654,0,0,0,0,0,0,0.0004683591463,0,0,0,0,0,0,0,0
Desulfovibrionaceae;g,Desulfovibrio;s,sp52675,0,0,0,0,0,0,0,0,0,0,0,0.0003468229195,0,0,0.00004954613136
Campylobacteraceae;g,Campylobacter;s,hominis,0,0,0,0,0,0,0,0.000233426704,0,0,0,0,0,0,0.000033346672
Ectothiorhodospiraceae;g,Thioalkalispira;s,sp57802,0,0.0002050080539,0,0,0,0,0.0002341795732,0,0,0,0,0,0,0,0
Enterobacteriaceae;g,Citrobacter;s,braakii-freundii,0.0004595588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteriaceae;g,Enterobacter-Salmonella;s,NA,0.000532120743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteriaceae;g,Enterobacter;s,aerogenes-asburiae,0,0,0,0,0,0.0001793829227,0,0,0,0,0,0,0,0,0
Enterobacteriaceae;g,Enterobacter;s,cloacae-ludwigii,0.0008949303406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteriaceae;g,Enterobacter;s,cloacae-ludwigii-sp58653,0.0009070239938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteriaceae;g,Enterobacter;s,NA,0,0.0007614584859,0,0,0.0005104491953,0,0,0,0,0,0,0,0,0,0
Enterobacteriaceae;g,Escherichia-Shigella;s,coli,0.03238680341,0.0002342949187,0.004438292356,0.0004374166175,0.001681479702,0.008849557522,0.01678641758,0.002528789294,0.0006017249448,0,0,0.0002555537302,0.00235162374,0.001133586921,0.0009816112328
Enterobacteriaceae;g,Klebsiella;s,pneumoniae,0.0004716524768,0.0001464343242,0,0,0,0,0.0005641598808,0.006030189854,0,0,0.0001567664311,0,0,0,0.0008838508978
Enterobacteriaceae;g,Klebsiella;s,pneumoniae-quasipneumoniae,0.000532120743,0,0,0,0,0,0,0.001789604731,0,0,0,0,0,0,0.0002556578187
Enterobacteriaceae;g,Klebsiella;s,pneumoniae-variicola,0.0009916795666,0.008141748426,0.0003295761651,0,0,0,0.000415136516,0.005628177197,0,0,0,0,0,0,0.0008040253138
Pasteurellaceae;g,Haemophilus;s,parainfluenzae,0.0002781540248,0.0001659589008,0.0007690110518,0,0,0,0,0,0,0,0,0,0.0008958566629,0,0.0001279795233
Moraxellaceae;g,Acinetobacter;s,towneri,0,0,0,0,0,0,0,0.0001945222533,0,0,0,0,0,0,0.00002778889334
Synergistaceae;g,Cloacibacillus;s,porcorum,0,0,0,0,0,0,0,0,0,0,0.0003788522084,0,0,0,0.00005412174406
NA;g,NA;s,sp67927,0,0,0,0,0,0,0,0,0,0,0,0.0002007922166,0,0,0.00002868460237
Verrucomicrobiaceae;g,Akkermansia;s,muciniphila,0,0.0002635817836,0,0,0,0,0,0,0,0,0.02151619267,0,0,0,0.003073741809
None;Other;Other;Other;Other;Other;Other,,,0,0,0,0.0002624499705,0.0003302906558,0,0,0,0,0,0.0003788522084,0.0002007922166,0,0,0.00008280634643
